,X1,X2,X3,Y1,Y2,Y3,V1,V2,V3,alpha,lon,lat,scalarproduct_XY,sun,cluster,id_int,J00,J45,J90,J135,A00,A45,A90,A135
24,-0.5726814200265073,0.5654112929370846,0.5935874501500493,-0.22162402079664284,-0.8039034990161835,0.5519256812972796,0.1093443612799428,-0.6649288423718441,0.7388595571814178,0.4075343869985787,2.3625823952546443,0.6355092872361753,0.0,-4.579826354980483,0.0,2.0,0.33,0.33,0.67,1.0,0.4075343869985787,0.37786377639886964,1.163261939796318,1.9486601031937663
25,-0.5699859771161592,0.5666729481343623,0.5949771052264513,0.7707133644699642,0.11773007516295081,0.6262112576675017,-0.6322597928838852,0.1599690124476208,-0.7580616527426773,2.8028241818618276,2.3591091900431755,0.6372371631956497,-0.0,-4.4923019409179545,0.0,2.0,0.33,1.0,1.0,0.67,2.8028241818618276,2.0174260184643793,1.232027855066931,0.44662969166948274
26,-0.5600851298036467,0.576793528832644,0.5946544143194584,0.03705114637060075,-0.6996457359612049,0.713528595575488,0.2322832998513212,-0.5796719220866181,0.7810409280918554,0.23945917803415392,2.3414988178905523,0.636835737467691,0.0,-3.9959182739257812,0.0,2.0,0.0,0.33,0.67,1.0,0.23945917803415392,0.5459389853632943,1.3313371487607426,2.116735312158191
27,-0.5590792213502536,0.5784179757113314,0.5940227854454742,0.27133955131868925,-0.5493578184060612,0.790304267511131,0.34360180731392614,-0.4903977000679059,0.8009044223743005,0.09389871575466574,2.3391949832779204,0.6360503393042934,0.0,-3.9245223999023438,0.0,2.0,0.33,1.0,0.67,1.0,0.09389871575466574,0.6914994476427826,1.4768976110402308,2.2622957744376793
28,-0.5712496755509034,0.5971732103126725,0.5630790042861162,0.7193102849247619,0.033834815334458646,0.6938644819218959,-0.5779248942777978,0.19448889408466577,-0.7925761077976803,2.854486044899948,2.3340113553994972,0.5981068813659368,0.0,-3.5536270141601562,0.0,2.0,0.0,0.67,1.0,0.33,2.854486044899948,2.0690878815024996,1.2836897181050513,0.4982915547076029
29,-0.5668358674155116,0.6013643939771129,0.5630790042861162,0.6745368882511691,0.7311804815920251,-0.1018581843902796,-0.8010583784369413,-0.2427393973745333,-0.5471590804311182,2.2944099518508336,2.326646065956081,0.5981068813659368,-0.0,-3.353576660156236,0.0,2.0,0.33,1.0,0.67,0.0,2.2944099518508336,1.5090117884533853,0.723613625055937,0.061784538341511305
30,-0.5681586345310338,0.6002230739615323,0.5629636111615031,0.7865711119754926,0.5971724384727038,0.1571335881796184,-0.7606770081968506,-0.12206754986966284,-0.637549999976085,2.4518384586331234,2.328757914350994,0.5979672550257773,-0.0,-3.4099960327148438,0.0,2.0,0.33,1.0,0.67,0.33,2.4518384586331234,1.6664402952356754,0.881042131838227,0.09564396844077874
31,-0.5685261315315151,0.6010103917156423,0.5617513211516467,0.23852282938889563,0.7739365575490884,-0.5866251484119841,-0.8187868821960884,-0.4796140210868203,-0.3155288137722767,1.9620991131340924,2.328426301793115,0.596501178454102,0.0,-3.3919143676757812,0.0,2.0,0.67,1.0,0.0,0.33,1.9620991131340924,1.176700949736644,0.39130278633919585,0.3940953770582524
32,-0.5702270633596872,0.5966668371399255,0.5646501409453688,0.8175840880324465,0.3452790881774113,0.46080213786779284,-0.6840959031054211,0.035646695512862425,-0.7285204928163597,2.6523768855610714,2.3335401165014584,0.6000092902506106,0.0,-3.552398681640625,0.0,2.0,0.33,1.0,0.67,0.33,2.6523768855610714,1.866978722163623,1.0815805587661746,0.2961823953687264
33,-0.5655164045641393,0.6009304291274014,0.5648661925780352,0.8048561798790678,0.252644803383868,0.5370075726035903,-0.6560050142058172,0.08734814936194635,-0.7496850819776719,2.7104963816104157,2.3258432145001633,0.6002710896384098,-0.0,-3.3449554443359375,0.0,2.0,0.67,1.0,1.0,0.33,2.7104963816104157,1.9250982182129672,1.139700054815519,0.3543018914180707
34,-0.5662147940018313,0.599132278582804,0.5660753658424299,0.6477987102496238,-0.10119316469475821,0.7550607753141357,-0.5295540317344947,0.26186770301928863,-0.8068443676379872,2.9351201711209307,2.327955062895077,0.601737166210085,-0.0,-3.4111480712890625,0.0,2.0,0.0,0.67,1.0,0.33,2.9351201711209307,2.1497220077234824,1.3643238443260344,0.578925680928586
